"Codigo";"Latitude";"Longitude";"Area";"Nome";"Horario_Brasilia";"Horario_Rondonia";"Horario_Acre";"Nivel_Atual";"Var_Nivel_24";"Var_Nivel_7d";"Var_Nivel_14d";"Var_Nivel_21d";"Acum_Chuva_24";"Acum_Chuva_96";"Rio";"Passado";"C_Max";"Ano_Max";"Mediana";"Minima_Dia";"Maxima_Dia";"Percentil";"SPI";"Atencao";"Alerta";"Inunda";"Status"
76800000;-29,309;-56,055;42500;"Passo Mariano Pinto";2025-09-27 08:30:00;2025-09-27 07:30:00;2025-09-27 06:30:00;740;-14;331;151;223;0;0;"IBICUÍ";;;"1992";377,5;56;926;"90%-100%";;700;750;800;"Atencao"
77150000;-29,749;-57,089;190000;"Uruguaiana";2025-09-27 08:30:00;2025-09-27 07:30:00;2025-09-27 06:30:00;801;33;271;111;244;0;0;"URUGUAI";;;"1983";463;172;1007;"90%-100%";;650;750;850;"Alerta"
77500000;-30,384;-56,466;4570;"Quaraí";2025-09-27 09:00:00;2025-09-27 08:00:00;2025-09-27 07:00:00;188;-36;-22;-36;-188;2,2;2,2;"QUARAÍ";;;"2001";98;34;893;"60%-70%";;600;750;950;"Normal"
86472000;-29,098;-51,7;13000;"Linha José Julio";2025-09-27 09:30:00;2025-09-27 08:30:00;2025-09-27 07:30:00;411;-51;74;-89;-63;0;0;"TAQUARI";;;"2023";290;221;787;"62%-75%";;;;;
86472600;-29,178;-51,732;;"Santa Tereza";2025-09-27 08:45:00;2025-09-27 07:45:00;2025-09-27 06:45:00;394;-20;107;5;26;0;0;"TAQUARI";;;;;;;;;;;;
86510000;-29,167;-51,869;16000;"Muçum";2025-09-27 09:15:00;2025-09-27 08:15:00;2025-09-27 07:15:00;402;-25;128;6;28;0;0;"TAQUARI";;;"2020";243;100;1018;"70%-80%";;;;;
86720000;-29,234;-51,855;19100;"Encantado";2025-09-27 09:15:00;2025-09-27 08:15:00;2025-09-27 07:15:00;227;-25;119;7;6;0;0;"TAQUARI";;;"2020";250;118;769;"30%-40%";;;;;
86879300;-29,473;-51,962;22472;"Estrela";2025-09-27 09:15:00;2025-09-27 08:15:00;2025-09-27 07:15:00;1329;-11;46;7;-13;0;0;"TAQUARI";;;"2023";1300;1288;1508;"50%-100%";;;;;
87160000;-29,336;-51,189;2030;"Nova Palmira";2025-09-27 09:15:00;2025-09-27 08:15:00;2025-09-27 07:15:00;174;-8;32;-2;-8;0;0;"CAÍ";;;"2023";105;13;475;"80%-90%";;;;;
87170000;-29,59;-51,383;3030;"Barca Do Caí";2025-09-27 09:15:00;2025-09-27 08:15:00;2025-09-27 07:15:00;389;-89;141;1;-175;0;0;"CAÍ";;;"2023";295,5;165;1333;"60%-70%";;500;700;1050;"Normal"
87270000;-29,701;-51,441;4360;"Passo Montenegro";2025-09-27 09:15:00;2025-09-27 08:15:00;2025-09-27 07:15:00;244;-102;104;-1;-145;0;0;"CAÍ";;;"1961";196;44;818;"60%-70%";;;;;
